weight;date;price
0.002796;2017-03-07;77.891
0.002796;2017-03-08;0.597
0.002796;2017-03-09;59.352
0.002796;2017-03-10;36.510
0.002896;2017-03-11;47.362
0.002897;2017-03-12;15.589
0.002898;2017-03-13;35.391
0.002899;2017-03-14;64.555
0.002696;2017-03-15;45.483
0.002796;2017-03-16;96.858
0.002996;2017-03-17;66.340
0.002796;2017-03-18;78.195
0.002796;2017-03-19;55.933
0.002496;2017-03-20;41.926
0.002796;2017-03-21;71.723
0.002796;2017-03-22;3.036
0.002796;2017-03-23;38.081
0.002796;2017-03-24;42.549
0.002796;2017-03-25;8.446
0.002796;2017-03-26;82.945
0.002896;2017-03-27;41.459
0.002897;2017-03-28;84.259
0.002898;2017-03-29;5.081
0.002899;2017-03-30;29.171
0.002696;2017-03-31;81.682
0.002796;2017-04-01;42.698
0.002996;2017-04-02;38.383
0.002796;2017-04-03;54.326
0.002796;2017-04-04;7.239
0.002496;2017-04-05;38.572
0.002796;2017-04-06;91.831
0.002796;2017-04-07;44.322
0.002796;2017-04-08;7.918
0.002796;2017-04-09;14.436
0.002796;2017-04-10;24.591
0.002796;2017-04-11;78.406
0.002896;2017-04-12;88.209
0.002897;2017-04-13;65.627
0.002898;2017-04-14;49.384
0.002899;2017-04-15;26.030
0.002696;2017-04-16;80.021
0.002796;2017-04-17;26.280
0.002996;2017-04-18;19.524
0.002796;2017-04-19;42.047
0.002796;2017-04-20;16.021
0.002496;2017-04-21;24.282
0.002796;2017-04-22;4.652
0.002796;2017-04-23;82.072
0.002796;2017-04-24;55.028
0.002796;2017-04-25;99.175
0.002796;2017-04-26;73.563
0.002796;2017-04-27;63.308
0.002896;2017-04-28;89.775
0.002897;2017-04-29;19.964
0.002898;2017-04-30;84.236
0.002899;2017-05-01;76.147
0.002696;2017-05-02;34.866
0.002796;2017-05-03;0.855
0.002996;2017-05-04;19.517
0.002796;2017-05-05;18.359
0.002796;2017-05-06;70.860
0.002496;2017-05-07;78.943
0.002796;2017-05-08;75.342
0.002796;2017-05-09;90.962
0.002796;2017-05-10;82.959
0.002796;2017-05-11;71.867
0.002796;2017-05-12;2.768
0.002796;2017-05-13;27.961
0.002896;2017-05-14;77.304
0.002897;2017-05-15;12.899
0.002898;2017-05-16;82.616
0.002899;2017-05-17;88.963
0.002696;2017-05-18;71.076
0.002796;2017-05-19;94.671
0.002996;2017-05-20;56.052
0.002796;2017-05-21;62.088
0.002796;2017-05-22;56.793
0.002496;2017-05-23;83.692
0.002796;2017-05-24;3.686
0.002796;2017-05-25;15.326
0.002796;2017-05-26;70.011
0.002796;2017-05-27;3.042
0.002796;2017-05-28;93.626
0.002796;2017-05-29;34.423
0.002896;2017-05-30;13.383
0.002897;2017-05-31;44.676
0.002898;2017-06-01;35.623
0.002899;2017-06-02;22.102
0.002696;2017-06-03;0.768
0.002796;2017-06-04;50.981
0.002996;2017-06-05;60.270
0.002796;2017-06-06;37.817
0.002796;2017-06-07;33.236
0.002496;2017-06-08;45.233
0.002796;2017-06-09;59.699
0.002796;2017-06-10;28.493
0.002796;2017-06-11;55.259
0.002796;2017-06-12;16.612
0.002796;2017-06-13;40.722
0.002796;2017-06-14;78.641
0.002896;2017-06-15;71.845
0.002897;2017-06-16;82.882
0.002898;2017-06-17;6.343
0.002899;2017-06-18;96.569
0.002696;2017-06-19;55.004
0.002796;2017-06-20;2.759
0.002996;2017-06-21;25.844
0.002796;2017-06-22;70.193
0.002796;2017-06-23;81.808
0.002496;2017-06-24;61.844
0.002796;2017-06-25;88.713
0.002796;2017-06-26;52.686
0.002796;2017-06-27;70.361
0.002796;2017-06-28;10.684
0.002796;2017-06-29;20.798
0.002796;2017-06-30;42.468
0.002896;2017-07-01;90.342
0.002897;2017-07-02;73.258
0.002898;2017-07-03;9.951
0.002899;2017-07-04;79.155
0.002696;2017-07-05;29.671
0.002796;2017-07-06;25.726
0.002996;2017-07-07;46.203
0.002796;2017-07-08;1.075
0.002796;2017-07-09;16.631
0.002496;2017-07-10;35.890
0.002796;2017-07-11;56.471
0.002796;2017-07-12;21.590
0.002796;2017-07-13;8.448
0.002796;2017-07-14;69.746
0.002796;2017-07-15;54.381
0.002796;2017-07-16;83.787
0.002896;2017-07-17;77.519
0.002897;2017-07-18;24.229
0.002898;2017-07-19;94.057
0.002899;2017-07-20;14.074
0.002696;2017-07-21;58.522
0.002796;2017-07-22;0.401
0.002996;2017-07-23;96.106
0.002796;2017-07-24;32.719
0.002796;2017-07-25;89.958
0.002496;2017-07-26;64.062
0.002796;2017-07-27;81.330
0.002796;2017-07-28;52.780
0.002796;2017-07-29;61.939
0.002796;2017-07-30;33.720
0.002796;2017-07-31;97.418
0.002796;2017-08-01;27.145
0.002896;2017-08-02;12.703
0.002897;2017-08-03;96.642
0.002898;2017-08-04;30.901
0.002899;2017-08-05;80.193
0.002696;2017-08-06;28.954
0.002796;2017-08-07;62.940
0.002996;2017-08-08;18.491
0.002796;2017-08-09;49.690
0.002796;2017-08-10;66.086
0.002496;2017-08-11;24.905
0.002796;2017-08-12;26.416
0.002796;2017-08-13;88.475
0.002796;2017-08-14;4.139
0.002796;2017-08-15;61.815
0.002796;2017-08-16;33.123
0.002796;2017-08-17;95.281
0.002896;2017-08-18;35.020
0.002897;2017-08-19;34.158
0.002898;2017-08-20;30.091
0.002899;2017-08-21;22.415
0.002696;2017-08-22;35.385
0.002796;2017-08-23;82.627
0.002996;2017-08-24;83.228
0.002796;2017-08-25;24.308
0.002796;2017-08-26;36.593
0.002496;2017-08-27;68.654
0.002796;2017-08-28;27.020
0.002796;2017-08-29;71.175
0.002796;2017-08-30;89.321
0.002796;2017-08-31;61.812
0.002796;2017-09-01;49.848
0.002796;2017-09-02;19.480
0.002896;2017-09-03;48.273
0.002897;2017-09-04;48.711
0.002898;2017-09-05;65.841
0.002899;2017-09-06;79.788
0.002696;2017-09-07;46.047
0.002796;2017-09-08;45.838
0.002996;2017-09-09;70.685
0.002796;2017-09-10;62.971
0.002796;2017-09-11;47.810
0.002496;2017-09-12;61.453
0.002796;2017-09-13;0.893
0.002796;2017-09-14;41.880
0.002796;2017-09-15;45.004
0.002796;2017-09-16;91.458
0.002796;2017-09-17;85.596
0.002796;2017-09-18;66.431
0.002896;2017-09-19;19.276
0.002897;2017-09-20;18.224
0.002898;2017-09-21;94.608
0.002899;2017-09-22;80.226
0.002696;2017-09-23;2.744
0.002796;2017-09-24;99.479
0.002996;2017-09-25;31.576
0.002796;2017-09-26;74.314
0.002796;2017-09-27;55.666
0.002496;2017-09-28;41.222
0.002796;2017-09-29;66.846
0.002796;2017-09-30;30.558
0.002796;2017-10-01;13.255
0.002796;2017-10-02;59.341
0.002796;2017-10-03;77.595
0.002796;2017-10-04;72.640
0.002896;2017-10-05;98.900
0.002897;2017-10-06;29.595
0.002898;2017-10-07;63.239
0.002899;2017-10-08;52.550
0.002696;2017-10-09;43.237
0.002796;2017-10-10;30.730
0.002996;2017-10-11;92.917
0.002796;2017-10-12;23.170
0.002796;2017-10-13;84.271
0.002496;2017-10-14;75.910
0.002796;2017-10-15;60.090
0.002796;2017-10-16;85.158
0.002796;2017-10-17;66.039
0.002796;2017-10-18;24.453
0.002796;2017-10-19;40.839
0.002796;2017-10-20;39.344
0.002896;2017-10-21;44.034
0.002897;2017-10-22;25.584
0.002898;2017-10-23;6.664
0.002899;2017-10-24;23.353
0.002696;2017-10-25;10.465
0.002796;2017-10-26;10.880
0.002996;2017-10-27;12.426
0.002796;2017-10-28;64.599
0.002796;2017-10-29;78.892
0.002496;2017-10-30;53.410
0.002796;2017-10-31;87.240
0.002796;2017-11-01;0.999
0.002796;2017-11-02;15.349
0.002796;2017-11-03;41.032
0.002796;2017-11-04;50.159
0.002796;2017-11-05;12.620
0.002896;2017-11-06;86.164
0.002897;2017-11-07;68.142
0.002898;2017-11-08;17.404
0.002899;2017-11-09;15.056
0.002696;2017-11-10;88.175
0.002796;2017-11-11;92.648
0.002996;2017-11-12;88.308
0.002796;2017-11-13;9.070
0.002796;2017-11-14;3.644
0.002496;2017-11-15;41.278
0.002796;2017-11-16;86.686
0.002796;2017-11-17;69.629
0.002796;2017-11-18;99.230
0.002796;2017-11-19;28.114
0.002796;2017-11-20;85.070
0.002796;2017-11-21;68.801
0.002896;2017-11-22;57.650
0.002897;2017-11-23;3.403
0.002898;2017-11-24;63.670
0.002899;2017-11-25;58.263
0.002696;2017-11-26;38.849
0.002796;2017-11-27;92.481
0.002996;2017-11-28;8.389
0.002796;2017-11-29;40.687
0.002796;2017-11-30;67.367
0.002496;2017-12-01;3.837
0.002796;2017-12-02;48.535
0.002796;2017-12-03;19.018
0.002796;2017-12-04;86.450
0.002796;2017-12-05;9.307
0.002796;2017-12-06;4.146
0.002796;2017-12-07;7.647
0.002896;2017-12-08;55.033
0.002897;2017-12-09;48.460
0.002898;2017-12-10;37.157
0.002899;2017-12-11;3.907
0.002696;2017-12-12;53.114
0.002796;2017-12-13;99.762
0.002996;2017-12-14;17.940
0.002796;2017-12-15;21.222
0.002796;2017-12-16;21.482
0.002496;2017-12-17;51.956
0.002796;2017-12-18;2.866
0.002796;2017-12-19;88.497
0.002796;2017-12-20;57.230
0.002796;2017-12-21;8.799
0.002796;2017-12-22;3.334
0.002796;2017-12-23;23.444
0.002896;2017-12-24;24.812
0.002897;2017-12-25;83.872
0.002898;2017-12-26;97.740
0.002899;2017-12-27;17.627
0.002696;2017-12-28;17.850
0.002796;2017-12-29;8.440
0.002996;2017-12-30;97.041
0.002796;2017-12-31;58.968
0.002796;2018-01-01;13.489
0.002496;2018-01-02;47.500
0.002796;2018-01-03;88.964
0.002796;2018-01-04;20.093
0.002796;2018-01-05;89.104
0.002796;2018-01-06;65.853
0.002796;2018-01-07;1.133
0.002796;2018-01-08;71.429
0.002896;2018-01-09;78.830
0.002897;2018-01-10;6.998
0.002898;2018-01-11;62.296
0.002899;2018-01-12;65.366
0.002696;2018-01-13;3.936
0.002796;2018-01-14;11.322
0.002996;2018-01-15;5.801
0.002796;2018-01-16;48.589
0.002796;2018-01-17;5.953
0.002496;2018-01-18;4.114
0.002796;2018-01-19;79.973
0.002796;2018-01-20;38.402
0.002796;2018-01-21;81.452
0.002796;2018-01-22;22.156
0.002796;2018-01-23;63.446
0.002796;2018-01-24;62.759
0.002896;2018-01-25;98.746
0.002897;2018-01-26;49.822
0.002898;2018-01-27;47.324
0.002899;2018-01-28;33.376
0.002696;2018-01-29;10.609
0.002796;2018-01-30;75.065
0.002996;2018-01-31;91.769
0.002796;2018-02-01;75.096
0.002796;2018-02-02;95.856
0.002496;2018-02-03;16.891
0.002796;2018-02-04;91.245
0.002796;2018-02-05;0.260
0.002796;2018-02-06;78.550
0.002796;2018-02-07;44.180
0.002796;2018-02-08;28.508
0.002796;2018-02-09;24.243
0.002896;2018-02-10;48.900
0.002897;2018-02-11;17.782
0.002898;2018-02-12;89.414
0.002899;2018-02-13;31.127
0.002696;2018-02-14;38.170
0.002796;2018-02-15;46.374
0.002996;2018-02-16;39.664
0.002796;2018-02-17;79.268
0.002796;2018-02-18;78.788
0.002496;2018-02-19;54.006
0.002796;2018-02-20;83.714
0.002796;2018-02-21;72.092
0.002796;2018-02-22;92.732
0.002796;2018-02-23;48.522
0.002796;2018-02-24;60.878
0.002796;2018-02-25;89.860
0.002896;2018-02-26;80.787
0.002897;2018-02-27;27.045
0.002898;2018-02-28;14.930
0.002899;2018-03-01;59.230
0.002696;2018-03-02;67.337
0.002796;2018-03-03;72.496
0.002996;2018-03-04;69.928
0.002796;2018-03-05;88.646
0.002796;2018-03-06;88.235
0.002496;2018-03-07;32.244
0.002796;2018-03-08;10.221
0.002796;2018-03-09;55.630
0.002796;2018-03-10;59.867
0.002796;2018-03-11;39.140
0.002796;2018-03-12;47.751
0.002796;2018-03-13;5.799
0.002896;2018-03-14;77.028
0.002897;2018-03-15;72.986
0.002898;2018-03-16;69.520
0.002899;2018-03-17;73.266
0.002696;2018-03-18;61.292
0.002796;2018-03-19;4.106
0.002996;2018-03-20;33.050
0.002796;2018-03-21;99.565
0.002796;2018-03-22;66.914
0.002496;2018-03-23;63.113
0.002796;2018-03-24;0.607
0.002796;2018-03-25;71.376
0.002796;2018-03-26;6.290
0.002796;2018-03-27;35.491
0.002796;2018-03-28;76.240
0.002796;2018-03-29;29.654
0.002896;2018-03-30;21.927
0.002897;2018-03-31;44.778
0.002898;2018-04-01;19.045
0.002899;2018-04-02;66.179
0.002696;2018-04-03;76.512
0.002796;2018-04-04;5.453
0.002996;2018-04-05;12.356
0.002796;2018-04-06;22.423
0.002796;2018-04-07;44.573
0.002496;2018-04-08;40.325
0.002796;2018-04-09;66.642
0.002796;2018-04-10;48.546
0.002796;2018-04-11;55.692
0.002796;2018-04-12;19.958
0.002796;2018-04-13;84.735
0.002796;2018-04-14;97.806
0.002896;2018-04-15;54.588
0.002897;2018-04-16;40.953
0.002898;2018-04-17;68.065
0.002899;2018-04-18;69.658
0.002696;2018-04-19;30.800
0.002796;2018-04-20;61.603
0.002996;2018-04-21;17.488
0.002796;2018-04-22;91.330
0.002796;2018-04-23;89.997
0.002496;2018-04-24;59.243
0.002796;2018-04-25;73.895
0.002796;2018-04-26;66.081
0.002796;2018-04-27;22.671
0.002796;2018-04-28;54.308
0.002796;2018-04-29;11.238
0.002796;2018-04-30;54.056
0.002896;2018-05-01;88.359
0.002897;2018-05-02;33.880
0.002898;2018-05-03;27.022
0.002899;2018-05-04;49.649
0.002696;2018-05-05;90.935
0.002796;2018-05-06;27.703
0.002996;2018-05-07;44.878
0.002796;2018-05-08;26.641
0.002796;2018-05-09;45.706
0.002496;2018-05-10;13.864
0.002796;2018-05-11;34.518
0.002796;2018-05-12;52.558
0.002796;2018-05-13;86.430
0.002796;2018-05-14;26.974
0.002796;2018-05-15;73.739
0.002796;2018-05-16;73.681
0.002896;2018-05-17;5.048
0.002897;2018-05-18;66.796
0.002898;2018-05-19;53.579
0.002899;2018-05-20;74.187
0.002696;2018-05-21;94.850
0.002796;2018-05-22;33.047
0.002996;2018-05-23;3.009
0.002796;2018-05-24;55.715
0.002796;2018-05-25;42.313
0.002496;2018-05-26;14.300
0.002796;2018-05-27;44.634
0.002796;2018-05-28;96.723
0.002796;2018-05-29;84.883
0.002796;2018-05-30;98.250
0.002796;2018-05-31;89.175
0.002796;2018-06-01;11.329
0.002896;2018-06-02;33.814
0.002897;2018-06-03;4.760
0.002898;2018-06-04;32.220
0.002899;2018-06-05;71.885
0.002696;2018-06-06;97.900
0.002796;2018-06-07;72.250
0.002996;2018-06-08;97.547
0.002796;2018-06-09;64.848
0.002796;2018-06-10;78.481
0.002496;2018-06-11;64.958
0.002796;2018-06-12;59.714
0.002796;2018-06-13;25.034
0.002796;2018-06-14;34.790
0.002796;2018-06-15;95.517
0.002796;2018-06-16;58.471
0.002796;2018-06-17;6.661
0.002896;2018-06-18;46.780
0.002897;2018-06-19;58.114
0.002898;2018-06-20;72.704
0.002899;2018-06-21;45.803
0.002696;2018-06-22;22.534
0.002796;2018-06-23;82.992
0.002996;2018-06-24;23.128
0.002796;2018-06-25;78.225
0.002796;2018-06-26;34.417
0.002496;2018-06-27;12.560
0.002796;2018-06-28;38.607
0.002796;2018-06-29;36.151
0.002796;2018-06-30;19.710
0.002796;2018-07-01;34.770
0.002796;2018-07-02;79.638
0.002796;2018-07-03;0.934
0.002896;2018-07-04;8.654
0.002897;2018-07-05;25.159
0.002898;2018-07-06;93.568
0.002899;2018-07-07;85.263
0.002696;2018-07-08;44.961
0.002796;2018-07-09;53.052
0.002996;2018-07-10;47.466
0.002796;2018-07-11;70.853
0.002796;2018-07-12;81.668
0.002496;2018-07-13;96.407
0.002796;2018-07-14;46.099
0.002796;2018-07-15;24.164
0.002796;2018-07-16;7.971
0.002796;2018-07-17;15.491
0.002796;2018-07-18;43.213
0.002796;2018-07-19;69.497
0.002896;2018-07-20;62.760
0.002897;2018-07-21;6.923
0.002898;2018-07-22;84.305
0.002899;2018-07-23;28.497
0.002696;2018-07-24;60.007
0.002796;2018-07-25;63.191
0.002996;2018-07-26;14.230
0.002796;2018-07-27;76.538
0.002796;2018-07-28;19.203
0.002496;2018-07-29;94.511
0.002796;2018-07-30;41.782
0.002796;2018-07-31;37.993
0.002796;2018-08-01;85.373
0.002796;2018-08-02;76.263
0.002796;2018-08-03;23.628
0.002796;2018-08-04;78.856
0.002896;2018-08-05;32.413
0.002897;2018-08-06;5.367
0.002898;2018-08-07;47.002
0.002899;2018-08-08;31.948
0.002696;2018-08-09;88.060
0.002796;2018-08-10;28.577
0.002996;2018-08-11;46.522
0.002796;2018-08-12;0.392
0.002796;2018-08-13;9.349
0.002496;2018-08-14;14.472
0.002796;2018-08-15;42.077
0.002796;2018-08-16;88.404
0.002796;2018-08-17;53.904
0.002796;2018-08-18;11.489
0.002796;2018-08-19;29.061
0.002796;2018-08-20;62.942
0.002896;2018-08-21;64.134
0.002897;2018-08-22;88.538
0.002898;2018-08-23;89.117
0.002899;2018-08-24;87.755
0.002696;2018-08-25;61.149
0.002796;2018-08-26;49.568
0.002996;2018-08-27;39.977
0.002796;2018-08-28;84.416
0.002796;2018-08-29;72.316
0.002496;2018-08-30;91.834
0.002796;2018-08-31;85.084
0.002796;2018-09-01;13.403
0.002796;2018-09-02;73.315
0.002796;2018-09-03;8.754
0.002796;2018-09-04;85.985
0.002796;2018-09-05;77.023
0.002896;2018-09-06;16.218
0.002897;2018-09-07;65.195
0.002898;2018-09-08;79.179
0.002899;2018-09-09;21.556
0.002696;2018-09-10;81.162
0.002796;2018-09-11;55.295
0.002996;2018-09-12;24.766
0.002796;2018-09-13;81.728
0.002796;2018-09-14;27.645
0.002496;2018-09-15;3.175
0.002796;2018-09-16;63.916
0.002796;2018-09-17;43.153
0.002796;2018-09-18;49.802
0.002796;2018-09-19;17.883
0.002796;2018-09-20;18.557
0.002796;2018-09-21;14.241
0.002896;2018-09-22;67.836
0.002897;2018-09-23;60.502
0.002898;2018-09-24;92.885
0.002899;2018-09-25;34.716
0.002696;2018-09-26;89.338
0.002796;2018-09-27;61.051
0.002996;2018-09-28;7.284
0.002796;2018-09-29;16.445
0.002796;2018-09-30;60.525
0.002496;2018-10-01;91.114
0.002796;2018-10-02;67.982
0.002796;2018-10-03;92.062
0.002796;2018-10-04;72.445
0.002796;2018-10-05;99.175
0.002796;2018-10-06;3.099
0.002796;2018-10-07;24.318
0.002896;2018-10-08;20.331
0.002897;2018-10-09;33.052
0.002898;2018-10-10;78.844
0.002899;2018-10-11;19.142
0.002696;2018-10-12;20.092
0.002796;2018-10-13;44.306
0.002996;2018-10-14;54.216
0.002796;2018-10-15;93.260
0.002796;2018-10-16;33.231
0.002496;2018-10-17;39.424
0.002796;2018-10-18;74.317
0.002796;2018-10-19;26.779
0.002796;2018-10-20;36.893
0.002796;2018-10-21;64.761
0.002796;2018-10-22;36.332
0.002796;2018-10-23;52.694
0.002896;2018-10-24;10.903
0.002897;2018-10-25;35.083
0.002898;2018-10-26;44.925
0.002899;2018-10-27;82.441
0.002696;2018-10-28;41.872
0.002796;2018-10-29;67.726
0.002996;2018-10-30;35.452
0.002796;2018-10-31;16.274
0.002796;2018-11-01;24.528
0.002496;2018-11-02;96.314
0.002796;2018-11-03;43.330
0.002796;2018-11-04;18.276
0.002796;2018-11-05;95.554
0.002796;2018-11-06;23.180
0.002796;2018-11-07;87.488
0.002796;2018-11-08;34.489
0.002896;2018-11-09;28.888
0.002897;2018-11-10;54.404
0.002898;2018-11-11;20.323
0.002899;2018-11-12;36.503
0.002696;2018-11-13;91.337
0.002796;2018-11-14;0.994
0.002996;2018-11-15;99.328
0.002796;2018-11-16;30.727
0.002796;2018-11-17;7.038
0.002496;2018-11-18;94.000
0.002796;2018-11-19;73.211
0.002796;2018-11-20;81.913
0.002796;2018-11-21;27.788
0.002796;2018-11-22;45.214
0.002796;2018-11-23;63.747
0.002796;2018-11-24;43.166
0.002896;2018-11-25;87.209
0.002897;2018-11-26;51.811
0.002898;2018-11-27;41.414
0.002899;2018-11-28;80.088
0.002696;2018-11-29;2.391
0.002796;2018-11-30;91.794
0.002996;2018-12-01;1.301
0.002796;2018-12-02;67.258
0.002796;2018-12-03;38.519
0.002496;2018-12-04;22.043
0.002796;2018-12-05;66.567
0.002796;2018-12-06;51.662
0.002796;2018-12-07;68.403
0.002796;2018-12-08;39.257
0.002796;2018-12-09;66.434
0.002796;2018-12-10;35.497
0.002896;2018-12-11;61.850
0.002897;2018-12-12;16.876
0.002898;2018-12-13;19.254
0.002899;2018-12-14;66.738
0.002696;2018-12-15;66.327
0.002796;2018-12-16;55.947
0.002996;2018-12-17;51.480
0.002796;2018-12-18;57.346
0.002796;2018-12-19;67.596
0.002496;2018-12-20;22.322
0.002796;2018-12-21;5.758
0.002796;2018-12-22;14.600
0.002796;2018-12-23;4.923
0.002796;2018-12-24;40.317
0.002796;2018-12-25;19.835
0.002796;2018-12-26;13.040
0.002896;2018-12-27;44.743
0.002897;2018-12-28;66.877
0.002898;2018-12-29;23.076
0.002899;2018-12-30;34.264
0.002696;2018-12-31;54.798
0.002796;2019-01-01;8.518
0.002996;2019-01-02;36.321
0.002796;2019-01-03;12.622
0.002796;2019-01-04;57.048
0.002496;2019-01-05;58.289
0.002796;2019-01-06;95.977
0.002796;2019-01-07;51.639
0.002796;2019-01-08;96.628
0.002796;2019-01-09;80.864
0.002796;2019-01-10;50.408
0.002796;2019-01-11;32.001
0.002896;2019-01-12;66.005
0.002897;2019-01-13;35.631
0.002898;2019-01-14;70.620
0.002899;2019-01-15;94.963
0.002696;2019-01-16;28.400
0.002796;2019-01-17;29.342
0.002996;2019-01-18;80.490
0.002796;2019-01-19;98.640
0.002796;2019-01-20;19.653
0.002496;2019-01-21;33.545
0.002796;2019-01-22;59.032
0.002796;2019-01-23;77.156
0.002796;2019-01-24;93.335
0.002796;2019-01-25;70.109
0.002796;2019-01-26;47.295
0.002796;2019-01-27;73.595
0.002896;2019-01-28;82.319
0.002897;2019-01-29;32.769
0.002898;2019-01-30;41.344
0.002899;2019-01-31;93.931
0.002696;2019-02-01;67.284
0.002796;2019-02-02;51.802
0.002996;2019-02-03;19.585
0.002796;2019-02-04;40.718
0.002796;2019-02-05;80.204
0.002496;2019-02-06;22.650
0.002796;2019-02-07;75.692
0.002796;2019-02-08;59.005
0.002796;2019-02-09;1.445
0.002796;2019-02-10;1.596
0.002796;2019-02-11;32.449
0.002796;2019-02-12;95.067
0.002896;2019-02-13;27.076
0.002897;2019-02-14;56.960
0.002898;2019-02-15;71.625
0.002899;2019-02-16;81.533
0.002696;2019-02-17;84.092
0.002796;2019-02-18;58.961
0.002996;2019-02-19;71.029
0.002796;2019-02-20;51.818
0.002796;2019-02-21;26.868
0.002496;2019-02-22;8.853
0.002796;2019-02-23;41.877
0.002796;2019-02-24;26.232
0.002796;2019-02-25;92.754
0.002796;2019-02-26;55.170
0.002796;2019-02-27;54.364
0.002796;2019-02-28;70.446
0.002896;2019-03-01;91.532
0.002897;2019-03-02;62.085
0.002898;2019-03-03;80.092
0.002899;2019-03-04;42.780
0.002696;2019-03-05;72.027
0.002796;2019-03-06;8.062
0.002996;2019-03-07;30.125
0.002796;2019-03-08;15.997
0.002796;2019-03-09;31.572
0.002496;2019-03-10;44.719
0.002796;2019-03-11;88.339
0.002796;2019-03-12;59.499
0.002796;2019-03-13;6.116
0.002796;2019-03-14;87.156
0.002796;2019-03-15;2.123
0.002796;2019-03-16;87.701
0.002896;2019-03-17;11.752
0.002897;2019-03-18;90.653
0.002898;2019-03-19;26.398
0.002899;2019-03-20;7.877
0.002696;2019-03-21;48.225
0.002796;2019-03-22;76.146
0.002996;2019-03-23;59.599
0.002796;2019-03-24;13.931
0.002796;2019-03-25;41.421
0.002496;2019-03-26;0.659
0.002796;2019-03-27;63.975
0.002796;2019-03-28;17.269
0.002796;2019-03-29;34.164
0.002796;2019-03-30;91.262
0.002796;2019-03-31;1.430
0.002796;2019-04-01;82.279
0.002896;2019-04-02;50.674
0.002897;2019-04-03;22.578
0.002898;2019-04-04;8.171
0.002899;2019-04-05;35.675
0.002696;2019-04-06;91.790
0.002796;2019-04-07;68.888
0.002996;2019-04-08;59.385
0.002796;2019-04-09;81.022
0.002796;2019-04-10;31.311
0.002496;2019-04-11;2.853
0.002796;2019-04-12;98.401
0.002796;2019-04-13;88.044
0.002796;2019-04-14;81.233
0.002796;2019-04-15;44.404
0.002796;2019-04-16;50.386
0.002796;2019-04-17;9.274
0.002896;2019-04-18;78.895
0.002897;2019-04-19;14.238
0.002898;2019-04-20;6.307
0.002899;2019-04-21;18.991
0.002696;2019-04-22;50.290
0.002796;2019-04-23;78.710
0.002996;2019-04-24;61.392
0.002796;2019-04-25;92.624
0.002796;2019-04-26;3.670
0.002496;2019-04-27;28.192
0.002796;2019-04-28;55.970
0.002796;2019-04-29;16.234
0.002796;2019-04-30;3.444
0.002796;2019-05-01;8.144
0.002796;2019-05-02;23.200
0.002796;2019-05-03;34.653
0.002896;2019-05-04;89.832
0.002897;2019-05-05;26.380
0.002898;2019-05-06;3.930
0.002899;2019-05-07;97.251
0.002696;2019-05-08;60.406
0.002796;2019-05-09;77.553
0.002996;2019-05-10;97.892
0.002796;2019-05-11;61.898
0.002796;2019-05-12;70.053
0.002496;2019-05-13;8.894
0.002796;2019-05-14;33.380
0.002796;2019-05-15;30.056
0.002796;2019-05-16;53.062
0.002796;2019-05-17;70.020
0.002796;2019-05-18;34.670
0.002796;2019-05-19;10.260
0.002896;2019-05-20;25.147
0.002897;2019-05-21;25.901
0.002898;2019-05-22;45.701
0.002899;2019-05-23;88.781
0.002696;2019-05-24;58.158
0.002796;2019-05-25;45.172
0.002996;2019-05-26;5.324
0.002796;2019-05-27;78.686
0.002796;2019-05-28;4.095
0.002496;2019-05-29;57.555
0.002796;2019-05-30;84.856
0.002796;2019-05-31;43.999
0.002796;2019-06-01;75.188
0.002796;2019-06-02;46.257
0.002796;2019-06-03;43.413
0.002796;2019-06-04;33.989
0.002896;2019-06-05;63.602
0.002897;2019-06-06;42.667
0.002898;2019-06-07;66.500
0.002899;2019-06-08;9.314
0.002696;2019-06-09;23.624
0.002796;2019-06-10;59.922
0.002996;2019-06-11;33.576
0.002796;2019-06-12;97.361
0.002796;2019-06-13;5.013
0.002496;2019-06-14;69.425
0.002796;2019-06-15;26.285
0.002796;2019-06-16;0.871
0.002796;2019-06-17;87.748
0.002796;2019-06-18;92.223
0.002796;2019-06-19;56.235
0.002796;2019-06-20;67.070
0.002896;2019-06-21;13.835
0.002897;2019-06-22;94.331
0.002898;2019-06-23;37.692
0.002899;2019-06-24;26.875
0.002696;2019-06-25;12.099
0.002796;2019-06-26;56.867
0.002996;2019-06-27;96.064
0.002796;2019-06-28;23.087
0.002796;2019-06-29;40.752
0.002496;2019-06-30;47.244
0.002796;2019-07-01;95.396
0.002796;2019-07-02;71.821
0.002796;2019-07-03;18.159
0.002796;2019-07-04;39.574
0.002796;2019-07-05;3.639
0.002796;2019-07-06;93.938
0.002896;2019-07-07;93.642
0.002897;2019-07-08;84.829
0.002898;2019-07-09;23.450
0.002899;2019-07-10;15.307
0.002696;2019-07-11;52.642
0.002796;2019-07-12;51.536
0.002996;2019-07-13;24.439
0.002796;2019-07-14;36.288
0.002796;2019-07-15;90.035
0.002496;2019-07-16;39.064
0.002796;2019-07-17;29.719
0.002796;2019-07-18;30.088
0.002796;2019-07-19;66.845
0.002796;2019-07-20;59.271
0.002796;2019-07-21;63.629
0.002796;2019-07-22;7.119
0.002896;2019-07-23;44.556
0.002897;2019-07-24;99.915
0.002898;2019-07-25;4.644
0.002899;2019-07-26;95.916
0.002696;2019-07-27;27.065
0.002796;2019-07-28;78.261
